n_matches,n_actions,act_insert-node,act_move-tree,act_delete-tree,act_delete-node,n_delete_node,n_delete_tree,n_update_node,n_insert_node,n_insert_tree,n_move_tree,ratio_delete_tree,ratio_update_node,ratio_move_tree,n_unique_touched_types,touches_sensitive_ast,node_token,node_binary_expression,node_identifier,node_cast_expression,touches_control_flow,touches_if,touches_return,touches_loop,deleted_if,inserted_if,n_updated_labels,updated_labels_joined,has_safety_token_update,n_groups,max_group_actions,avg_group_actions,pct_groups_with_delete,groups_with_control_flow,xml_path,xml_name,act_insert-tree,node_call_expression,node_if_statement,node_if,node_parenthesized_expression,node_expression_statement,node_assignment_expression,node_false,node_true,act_update-node,node_declaration,node_return_statement,node_labeled_statement,node_array_declarator,node_unsigned,node_primitive_type,node_type_identifier,node_return,node_sized_type_specifier,node_goto_statement,node_statement_identifier,node_compound_statement,node_for_statement,node_for,node_update_expression,node_else,node_else_clause,node_argument_list,node_comment,node_ERROR,node_case,node_break,node_comma_expression,node_init_declarator,node_pointer_declarator,node_number_literal,node_field_identifier,node_field_expression,node_function_declarator,node_parameter_declaration,node_parameter_list,node_break_statement,node_type_descriptor,node_subscript_expression,node_type_qualifier,node_pointer_expression,node_sizeof_expression,node_unary_expression,node_string_literal,node_case_statement,node_switch_statement,node_switch,node_function_definition,node_storage_class_specifier,node_string_content,node_while_statement,node_conditional_expression,node_struct_specifier,node_concatenated_string,node_preproc,node_type_definition,node_char_literal,node_while,node_null,node_default,node_do_statement,node_do,node_gnu_asm_expression,node_asm,node_gnu_asm_qualifier,node_gnu_asm_output_operand_list,node_gnu_asm_input_operand_list,node_gnu_asm_input_operand,node_macro_type_specifier,node_abstract_pointer_declarator,node_initializer_pair,node_initializer_list,node_field_declaration,node_field_designator,node_continue_statement,node_parenthesized_declarator,node_sizeof,node_escape_sequence,node_const,node_continue,node_abstract_array_declarator,node_abstract_function_declarator,node_union_specifier,node_enum_specifier,node_auto,node_offsetof_expression,node_long,node_variadic_parameter
1287,8,4.0,1.0,0.0,0.0,0,0,1,4,2,1,0.0,0.125,0.125,6,True,3.0,1.0,1.0,1.0,False,False,False,False,False,False,1,memchr,False,1,8,8.0,0.0,0,pair_00875/875_vulnerable_to_patched.xml,875_vulnerable_to_patched.xml,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,7,4.0,1.0,0.0,0.0,0,0,0,4,2,1,0.0,0.0,0.14285714285714285,6,False,0.0,0.0,0.0,0.0,True,True,False,False,False,True,0,,False,1,7,7.0,0.0,1,pair_02685/2685_vulnerable_to_patched.xml,2685_vulnerable_to_patched.xml,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1903,4,2.0,1.0,0.0,0.0,0,0,0,2,1,1,0.0,0.0,0.25,3,True,1.0,2.0,0.0,0.0,False,False,False,False,False,False,0,,False,1,4,4.0,0.0,0,pair_00309/309_vulnerable_to_patched.xml,309_vulnerable_to_patched.xml,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,4,2.0,1.0,0.0,0.0,0,0,0,2,1,1,0.0,0.0,0.25,4,False,0.0,0.0,0.0,0.0,True,True,False,False,False,True,0,,False,1,4,4.0,0.0,1,pair_03045/3045_vulnerable_to_patched.xml,3045_vulnerable_to_patched.xml,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,5,1.0,0.0,0.0,0.0,0,0,0,1,4,0,0.0,0.0,0.0,5,True,1.0,0.0,0.0,0.0,True,True,False,False,False,True,0,,False,5,1,1.0,0.0,1,pair_01685/1685_vulnerable_to_patched.xml,1685_vulnerable_to_patched.xml,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,4,4.0,0.0,0.0,0.0,0,0,0,4,0,0,0.0,0.0,0.0,3,False,2.0,0.0,1.0,0.0,False,False,False,False,False,False,0,,False,4,1,1.0,0.0,0,pair_00825/825_vulnerable_to_patched.xml,825_vulnerable_to_patched.xml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,1,False,0.0,0.0,0.0,0.0,True,True,False,False,False,True,0,,False,1,1,1.0,0.0,1,pair_00849/849_vulnerable_to_patched.xml,849_vulnerable_to_patched.xml,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,36,19.0,3.0,2.0,4.0,4,2,3,19,5,3,0.05555555555555555,0.08333333333333333,0.08333333333333333,11,True,10.0,5.0,8.0,0.0,False,False,False,False,False,False,3,start|end|size,False,5,24,7.2,0.2,0,pair_01090/1090_vulnerable_to_patched.xml,1090_vulnerable_to_patched.xml,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,24,10.0,12.0,0.0,0.0,0,0,0,10,2,12,0.0,0.0,0.5,6,False,4.0,0.0,0.0,0.0,True,True,False,False,False,True,0,,False,2,13,12.0,0.0,2,pair_02714/2714_vulnerable_to_patched.xml,2714_vulnerable_to_patched.xml,2.0,0.0,3.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,12,4.0,2.0,0.0,3.0,3,0,0,4,3,2,0.0,0.0,0.16666666666666666,6,True,4.0,2.0,2.0,0.0,True,False,False,False,False,False,0,,False,2,10,6.0,0.5,1,pair_00356/356_vulnerable_to_patched.xml,356_vulnerable_to_patched.xml,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,1,False,0.0,0.0,0.0,0.0,True,True,False,False,False,True,0,,False,1,1,1.0,0.0,1,pair_02730/2730_vulnerable_to_patched.xml,2730_vulnerable_to_patched.xml,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3890,5,3.0,1.0,0.0,0.0,0,0,0,3,1,1,0.0,0.0,0.2,3,False,2.0,0.0,0.0,0.0,False,False,False,False,False,False,0,,False,1,5,5.0,0.0,0,pair_03289/3289_vulnerable_to_patched.xml,3289_vulnerable_to_patched.xml,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,23,18.0,1.0,0.0,0.0,0,0,1,18,3,1,0.0,0.043478260869565216,0.043478260869565216,11,True,3.0,0.0,1.0,0.0,False,False,False,False,False,False,1,GetController,False,11,11,2.090909090909091,0.0,0,pair_00016/16_vulnerable_to_patched.xml,16_vulnerable_to_patched.xml,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4922,7,3.0,1.0,0.0,0.0,0,0,0,3,3,1,0.0,0.0,0.14285714285714285,4,False,2.0,0.0,0.0,0.0,True,True,False,False,False,True,0,,False,1,7,7.0,0.0,1,pair_02524/2524_vulnerable_to_patched.xml,2524_vulnerable_to_patched.xml,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,44,25.0,4.0,1.0,12.0,12,1,0,25,2,4,0.022727272727272728,0.0,0.09090909090909091,16,True,13.0,1.0,6.0,0.0,True,True,False,False,True,True,0,,False,5,17,8.8,0.6,2,pair_01982/1982_vulnerable_to_patched.xml,1982_vulnerable_to_patched.xml,2.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2480,6,2.0,1.0,0.0,1.0,1,0,0,2,2,1,0.0,0.0,0.16666666666666666,5,True,1.0,1.0,1.0,0.0,False,False,False,False,False,False,0,,False,2,4,3.0,0.5,0,pair_02436/2436_vulnerable_to_patched.xml,2436_vulnerable_to_patched.xml,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,4,2.0,1.0,0.0,0.0,0,0,0,2,1,1,0.0,0.0,0.25,2,True,1.0,3.0,0.0,0.0,False,False,False,False,False,False,0,,False,1,4,4.0,0.0,0,pair_02370/2370_vulnerable_to_patched.xml,2370_vulnerable_to_patched.xml,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,2,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0.0,0.0,0.0,2,False,1.0,0.0,0.0,0.0,False,False,False,False,False,False,0,,False,1,2,2.0,0.0,0,pair_02962/2962_vulnerable_to_patched.xml,2962_vulnerable_to_patched.xml,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,2,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0.0,0.5,0.0,2,False,0.0,0.0,0.0,0.0,True,True,False,False,False,True,1,-1,False,2,1,1.0,0.0,1,pair_00289/289_vulnerable_to_patched.xml,289_vulnerable_to_patched.xml,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,1,False,0.0,0.0,0.0,0.0,True,True,False,False,False,True,0,,False,1,1,1.0,0.0,1,pair_02782/2782_vulnerable_to_patched.xml,2782_vulnerable_to_patched.xml,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1944,50,12.0,8.0,4.0,16.0,16,4,9,12,1,8,0.08,0.18,0.16,12,True,15.0,5.0,9.0,2.0,False,False,False,False,False,False,9,/* use base and extra for symbol >= match */|match|match|20|match|257|match|0|match,False,17,12,2.9411764705882355,0.29411764705882354,0,pair_01393/1393_vulnerable_to_patched.xml,1393_vulnerable_to_patched.xml,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,1,False,0.0,0.0,0.0,0.0,True,True,False,False,False,True,0,,False,1,1,1.0,0.0,1,pair_01698/1698_vulnerable_to_patched.xml,1698_vulnerable_to_patched.xml,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4463,15,9.0,2.0,0.0,0.0,0,0,0,9,4,2,0.0,0.0,0.13333333333333333,7,False,2.0,0.0,0.0,0.0,True,True,False,False,False,True,0,,False,1,15,15.0,0.0,1,pair_00339/339_vulnerable_to_patched.xml,339_vulnerable_to_patched.xml,4.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,13,3.0,2.0,2.0,0.0,0,2,2,3,4,2,0.15384615384615385,0.15384615384615385,0.15384615384615385,9,True,2.0,1.0,2.0,0.0,True,True,False,False,False,True,2,memset|snprintf,True,6,6,2.1666666666666665,0.3333333333333333,1,pair_01488/1488_vulnerable_to_patched.xml,1488_vulnerable_to_patched.xml,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,1,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,1.0,0.0,1,False,0.0,0.0,1.0,0.0,False,False,False,False,False,False,1,mIsSecure,False,1,1,1.0,0.0,0,pair_02737/2737_vulnerable_to_patched.xml,2737_vulnerable_to_patched.xml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
